,corr_n_steps,noise_level,Trial,Reward,steps_taken
124,2.0,0.13,4.0,1157.7566556463635,582.0
125,2.0,0.13,5.0,1862.2398060154621,906.0
126,2.0,0.13,6.0,2083.0493774648903,1000.0
127,2.0,0.13,7.0,2036.9054927161967,1000.0
128,2.0,0.13,8.0,2096.0275344831007,1000.0
129,2.0,0.13,9.0,2122.3632455176216,1000.0
130,2.0,0.19000000000000003,0.0,1651.2390986828123,876.0
131,2.0,0.19000000000000003,1.0,1814.909482565514,1000.0
132,2.0,0.19000000000000003,2.0,724.1976451035769,432.0
133,2.0,0.19000000000000003,3.0,402.38449388395514,254.0
134,2.0,0.19000000000000003,4.0,941.1771162685384,552.0
135,2.0,0.19000000000000003,5.0,1836.890681182345,1000.0
136,2.0,0.19000000000000003,6.0,150.07217914105277,114.0
137,2.0,0.19000000000000003,7.0,1897.0699311425374,1000.0
138,2.0,0.19000000000000003,8.0,197.42385184294977,143.0
139,2.0,0.19000000000000003,9.0,1187.797732830397,613.0
140,2.0,0.25,0.0,1710.272508677725,1000.0
141,2.0,0.25,1.0,1781.9595471281393,1000.0
142,2.0,0.25,2.0,643.955991454634,408.0
143,2.0,0.25,3.0,130.99732389660787,112.0
144,2.0,0.25,4.0,1609.0391889646662,1000.0
145,2.0,0.25,5.0,1649.223056375244,1000.0
146,2.0,0.25,6.0,172.9969975715925,138.0
147,2.0,0.25,7.0,1751.3732522198036,1000.0
148,2.0,0.25,8.0,552.7274336319354,368.0
149,2.0,0.25,9.0,1089.7009147363601,660.0
150,2.0,0.31000000000000005,0.0,397.44729812334583,270.0
151,2.0,0.31000000000000005,1.0,1668.2192185561896,1000.0
152,2.0,0.31000000000000005,2.0,1056.0662567481565,642.0
153,2.0,0.31000000000000005,3.0,274.4162075336323,269.0
154,2.0,0.31000000000000005,4.0,557.2395924212066,411.0
155,2.0,0.31000000000000005,5.0,489.44013742127834,341.0
156,2.0,0.31000000000000005,6.0,199.9571405257653,144.0
157,2.0,0.31000000000000005,7.0,209.3771189520617,177.0
158,2.0,0.31000000000000005,8.0,1499.4252604654478,917.0
159,2.0,0.31000000000000005,9.0,1035.1418510826597,638.0
160,2.0,0.37000000000000005,0.0,177.34536382251673,168.0
161,2.0,0.37000000000000005,1.0,94.59179851419759,98.0
162,2.0,0.37000000000000005,2.0,886.4047608016057,600.0
163,2.0,0.37000000000000005,3.0,349.986904173906,294.0
164,2.0,0.37000000000000005,4.0,331.2272581865051,301.0
165,2.0,0.37000000000000005,5.0,224.00155749962877,199.0
166,2.0,0.37000000000000005,6.0,106.24479209628626,124.0
167,2.0,0.37000000000000005,7.0,704.8736109485353,506.0
168,2.0,0.37000000000000005,8.0,525.8341185867706,450.0
169,2.0,0.37000000000000005,9.0,1326.493463640946,1000.0
170,2.0,0.43000000000000005,0.0,38.998154589017226,82.0
171,2.0,0.43000000000000005,1.0,964.1671874568551,821.0
172,2.0,0.43000000000000005,2.0,123.30170521305268,155.0
173,2.0,0.43000000000000005,3.0,122.15547533317883,137.0
174,2.0,0.43000000000000005,4.0,357.73503636595257,390.0
175,2.0,0.43000000000000005,5.0,103.60603835474322,125.0
176,2.0,0.43000000000000005,6.0,1187.1515180273905,1000.0
177,2.0,0.43000000000000005,7.0,449.1495602279519,383.0
178,2.0,0.43000000000000005,8.0,111.27859539222992,108.0
179,2.0,0.43000000000000005,9.0,577.6545692542072,417.0
180,2.0,0.49000000000000005,0.0,218.10838126612504,211.0
181,2.0,0.49000000000000005,1.0,118.26219936811104,131.0
182,2.0,0.49000000000000005,2.0,199.66628280558535,197.0
183,2.0,0.49000000000000005,3.0,426.49139928066944,365.0
184,2.0,0.49000000000000005,4.0,61.87581431191208,89.0
185,2.0,0.49000000000000005,5.0,278.40686221378144,230.0
186,2.0,0.49000000000000005,6.0,538.0559146545195,462.0
187,2.0,0.49000000000000005,7.0,772.0191518041444,620.0
188,2.0,0.49000000000000005,8.0,222.55824563039363,200.0
189,2.0,0.49000000000000005,9.0,415.02155234265683,414.0
190,2.0,0.55,0.0,114.86259314917551,139.0
191,2.0,0.55,1.0,23.937394852189765,87.0
192,2.0,0.55,2.0,23.946694326770377,67.0
193,2.0,0.55,3.0,171.8776734036552,172.0
194,2.0,0.55,4.0,181.91843082200796,184.0
195,2.0,0.55,5.0,187.3626258833014,190.0
196,2.0,0.55,6.0,75.6970099510887,116.0
197,2.0,0.55,7.0,225.30796364837363,256.0
198,2.0,0.55,8.0,82.34297547280438,141.0
199,2.0,0.55,9.0,271.35056366818054,273.0
200,3.0,0.01,0.0,2112.4827237751133,1000.0
201,3.0,0.01,1.0,2164.2012411240294,1000.0
202,3.0,0.01,2.0,2217.1658604086906,1000.0
203,3.0,0.01,3.0,2238.678377767592,1000.0
204,3.0,0.01,4.0,1993.0770109824011,1000.0
205,3.0,0.01,5.0,2153.9244513621848,1000.0
206,3.0,0.01,6.0,512.8115167469556,294.0
207,3.0,0.01,7.0,2180.3195121073722,1000.0
208,3.0,0.01,8.0,2108.0249323559838,1000.0
209,3.0,0.01,9.0,2181.3682804097916,1000.0
210,3.0,0.07,0.0,2067.6792927592605,1000.0
211,3.0,0.07,1.0,2116.221754394618,1000.0
212,3.0,0.07,2.0,563.173599017911,285.0
213,3.0,0.07,3.0,2188.7946159263274,1000.0
214,3.0,0.07,4.0,10.993748668958144,41.0
215,3.0,0.07,5.0,2096.277752114425,1000.0
216,3.0,0.07,6.0,2070.256405252382,1000.0
217,3.0,0.07,7.0,1154.6294361939263,560.0
218,3.0,0.07,8.0,2093.817702957083,1000.0
219,3.0,0.07,9.0,425.71811435327663,252.0
220,3.0,0.13,0.0,1998.31648156044,1000.0
221,3.0,0.13,1.0,974.1325305127647,504.0
222,3.0,0.13,2.0,2061.5415857686703,1000.0
223,3.0,0.13,3.0,2070.547297067682,1000.0
224,3.0,0.13,4.0,1157.7566556463635,582.0
225,3.0,0.13,5.0,1862.2398060154621,906.0
226,3.0,0.13,6.0,2083.0493774648903,1000.0
227,3.0,0.13,7.0,2036.9054927161967,1000.0
